session_id,customer_id,session_date,traffic_source,device,country,landing_page,pages_viewed,session_duration_sec,is_bounce,is_converted
SESS0010243,,2025-08-17,organic,desktop,AU,/case-studies,14,957,False,False
SESS0010244,CUST00788,2024-12-03,paid_search,desktop,SE,/case-studies,1,1574,False,True
SESS0010245,CUST01039,2024-05-23,organic,desktop,DE,/demo,10,965,False,False
SESS0010246,CUST00232,2026-03-13,direct,mobile,DE,/contact,13,197,False,False
SESS0010247,CUST00126,2026-03-03,paid_social,mobile,DE,/blog,4,1119,False,False
SESS0010248,CUST01072,2026-01-08,email,desktop,DE,/contact,1,756,False,False
SESS0010249,CUST00550,2024-04-27,paid_social,mobile,US,/pricing,11,1078,False,False
SESS0010250,,2024-07-18,organic,mobile,FR,/pricing,6,1629,False,False
SESS0010251,CUST00931,2024-06-29,referral,mobile,UK,/pricing,14,1207,False,False
SESS0010252,,2025-09-24,paid_social,mobile,SE,/blog,11,1510,False,False
SESS0010253,CUST00293,2026-01-17,referral,mobile,CA,/case-studies,2,1061,False,False
SESS0010254,,2025-05-24,paid_search,desktop,SE,/home,14,1430,False,False
SESS0010255,CUST01283,2025-02-20,paid_social,desktop,FR,/demo,2,184,False,False
SESS0010256,CUST00969,2024-08-19,paid_social,mobile,SE,/blog,11,89,False,False
SESS0010257,,2026-03-07,paid_search,desktop,FR,/pricing,1,1276,False,False
SESS0010258,CUST00333,2026-04-07,paid_search,desktop,FR,/home,13,1028,False,False
SESS0010259,CUST01150,2025-11-29,direct,desktop,CA,/features,1,641,False,False
SESS0010260,CUST00284,2024-11-25,organic,tablet,FR,/blog,7,417,False,False
SESS0010261,CUST00762,2025-06-12,direct,desktop,DE,/pricing,5,1480,False,False
SESS0010262,CUST00752,2024-05-01,email,mobile,UK,/blog,10,507,False,False
SESS0010263,CUST00753,2026-02-16,referral,desktop,UK,/pricing,4,933,False,True
SESS0010264,CUST00139,2026-02-28,organic,mobile,US,/home,2,226,False,True
SESS0010265,CUST01289,2024-09-27,direct,mobile,UK,/home,14,1526,False,False
SESS0010266,,2025-01-12,paid_search,desktop,DE,/features,10,1653,False,False
SESS0010267,CUST00793,2025-01-04,organic,desktop,AU,/case-studies,5,143,False,False
SESS0010268,,2025-07-06,organic,desktop,SE,/features,7,776,False,False
SESS0010269,,2024-11-26,direct,desktop,UK,/case-studies,3,862,False,False
SESS0010270,CUST01461,2024-07-08,direct,desktop,US,/home,3,608,False,False
SESS0010271,CUST00230,2025-12-23,direct,tablet,SE,/features,1,1776,False,False
SESS0010272,CUST00938,2024-11-05,paid_search,desktop,UK,/blog,5,1144,False,False
SESS0010273,CUST01435,2024-10-22,paid_social,desktop,SE,/features,8,1267,False,False
SESS0010274,CUST01133,2025-08-18,paid_search,desktop,NL,/blog,15,928,False,False
SESS0010275,CUST00778,2024-09-13,paid_social,mobile,FR,/blog,3,1451,False,False
SESS0010276,,2026-04-15,organic,mobile,AU,/features,14,129,False,False
SESS0010277,CUST00961,2025-04-02,referral,mobile,DE,/blog,4,136,False,False
SESS0010278,CUST00695,2024-05-10,organic,desktop,CA,/pricing,2,1646,False,False
SESS0010279,CUST01070,2024-07-10,direct,mobile,DE,/pricing,12,184,False,False
SESS0010280,,2024-12-27,paid_search,mobile,FR,/features,5,285,False,False
SESS0010281,CUST00117,2024-11-28,email,desktop,DE,/contact,4,296,False,True
SESS0010282,CUST01371,2026-02-09,organic,tablet,SE,/pricing,4,1603,False,False
SESS0010283,CUST01311,2025-04-22,paid_social,desktop,CA,/features,1,588,False,False
SESS0010284,,2025-04-05,email,mobile,SE,/home,6,212,False,False
SESS0010285,CUST00025,2025-09-11,organic,desktop,DE,/case-studies,6,1636,False,False
SESS0010286,CUST00520,2026-02-25,paid_social,mobile,US,/demo,12,1678,False,False
SESS0010287,,2025-05-01,paid_search,desktop,DE,/home,6,1444,False,False
SESS0010288,,2025-04-04,paid_search,mobile,FR,/pricing,3,1368,False,False
SESS0010289,CUST01459,2026-03-17,organic,tablet,NL,/pricing,7,177,False,False
SESS0010290,CUST00112,2024-12-21,direct,mobile,SE,/demo,8,724,False,False
SESS0010291,CUST00458,2025-02-09,referral,mobile,CA,/blog,11,186,False,False
SESS0010292,,2024-10-21,paid_search,mobile,FR,/home,11,633,False,False
SESS0010293,CUST01410,2025-07-12,paid_search,mobile,DE,/case-studies,14,113,False,False
SESS0010294,CUST00754,2026-03-27,paid_search,desktop,FR,/home,6,1478,False,False
SESS0010295,CUST01315,2026-01-05,paid_search,mobile,US,/pricing,9,1639,False,False
SESS0010296,CUST00264,2025-05-23,referral,tablet,US,/case-studies,4,698,False,False
SESS0010297,CUST00056,2024-11-19,email,desktop,US,/case-studies,7,1671,False,False
SESS0010298,,2025-09-07,paid_search,mobile,SE,/case-studies,6,1764,False,True
SESS0010299,,2024-11-02,paid_social,desktop,DE,/case-studies,2,1084,False,False
SESS0010300,,2024-05-02,direct,desktop,DE,/pricing,2,368,False,False
SESS0010301,CUST00857,2025-05-08,paid_social,mobile,SE,/home,4,1180,False,False
SESS0010302,,2025-07-20,organic,desktop,UK,/contact,13,573,False,False
SESS0010303,CUST00823,2025-02-23,organic,tablet,DE,/features,14,1559,False,False
SESS0010304,CUST00147,2026-02-17,paid_search,mobile,UK,/case-studies,9,859,False,False
SESS0010305,CUST00778,2024-09-12,email,mobile,SE,/home,2,932,False,True
SESS0010306,CUST01394,2024-07-05,direct,desktop,FR,/contact,12,1195,False,False
SESS0010307,CUST00928,2025-11-27,referral,desktop,DE,/features,14,26,True,False
SESS0010308,CUST00760,2026-03-06,email,tablet,DE,/demo,6,182,False,False
SESS0010309,,2025-08-25,email,tablet,UK,/features,9,1429,False,False
SESS0010310,,2025-06-26,organic,desktop,US,/pricing,13,1620,False,False
SESS0010311,CUST00671,2025-03-21,direct,desktop,DE,/blog,4,889,False,False
SESS0010312,CUST00923,2025-12-09,referral,tablet,FR,/home,12,937,False,False
SESS0010313,CUST01477,2024-09-26,paid_search,desktop,SE,/features,11,1071,False,False
SESS0010314,CUST00696,2025-05-01,direct,mobile,FR,/contact,3,1054,False,False
SESS0010315,CUST00472,2024-11-26,paid_search,mobile,SE,/contact,14,609,False,False
SESS0010316,,2024-08-18,organic,mobile,DE,/demo,4,393,False,False
SESS0010317,CUST00224,2025-02-01,organic,mobile,NL,/contact,13,1186,False,False
SESS0010318,CUST00857,2025-05-28,paid_search,mobile,UK,/case-studies,15,1032,False,False
SESS0010319,CUST00578,2025-02-10,direct,mobile,DE,/home,7,750,False,False
SESS0010320,CUST00409,2025-04-09,direct,desktop,UK,/demo,3,958,False,False
SESS0010321,CUST00747,2025-04-27,referral,desktop,US,/home,2,1407,False,False
SESS0010322,CUST00462,2026-01-04,direct,mobile,UK,/pricing,2,63,False,False
SESS0010323,,2026-01-21,paid_social,mobile,CA,/blog,12,1158,False,False
SESS0010324,,2026-02-26,email,desktop,AU,/demo,10,125,False,False
SESS0010325,CUST00625,2024-10-08,organic,tablet,FR,/case-studies,10,319,False,False
SESS0010326,,2025-11-23,direct,desktop,US,/blog,12,153,False,False
SESS0010327,CUST00081,2024-07-12,organic,mobile,UK,/features,7,1748,False,False
SESS0010328,CUST00485,2024-07-22,organic,desktop,CA,/case-studies,10,454,False,False
SESS0010329,CUST00138,2025-01-13,paid_search,mobile,FR,/contact,1,92,False,False
SESS0010330,,2025-12-31,direct,mobile,AU,/contact,2,639,False,False
SESS0010331,,2024-11-10,paid_social,desktop,AU,/case-studies,7,1534,False,False
SESS0010332,CUST01439,2026-04-11,direct,desktop,CA,/case-studies,15,1459,False,False
SESS0010333,CUST00863,2024-09-13,direct,mobile,US,/pricing,15,1549,False,False
SESS0010334,CUST00651,2026-03-20,paid_search,desktop,AU,/blog,5,1748,False,False
SESS0010335,CUST00759,2025-10-05,email,desktop,FR,/pricing,8,964,False,False
SESS0010336,CUST01264,2024-06-27,direct,tablet,US,/features,14,320,False,False
SESS0010337,CUST00242,2025-11-26,organic,desktop,SE,/contact,1,128,False,False
SESS0010338,CUST00863,2026-02-14,paid_social,desktop,CA,/pricing,4,441,False,False
SESS0010339,,2026-03-14,organic,mobile,SE,/features,10,274,False,True
SESS0010340,CUST01127,2025-12-30,paid_search,mobile,UK,/blog,11,1714,False,False
SESS0010341,CUST00298,2024-07-09,organic,mobile,SE,/features,4,1350,False,False
SESS0010342,CUST01375,2024-07-24,email,mobile,SE,/blog,9,651,False,False
SESS0010343,CUST00091,2025-06-16,referral,mobile,NL,/features,11,276,False,False
SESS0010344,CUST00158,2024-07-30,organic,mobile,SE,/features,11,994,False,False
SESS0010345,CUST00444,2024-12-06,organic,desktop,SE,/demo,8,934,False,True
SESS0010346,CUST01168,2025-07-24,direct,mobile,AU,/features,2,1530,False,False
SESS0010347,,2025-10-23,paid_search,mobile,DE,/blog,3,590,False,False
SESS0010348,,2025-01-05,email,tablet,NL,/demo,11,686,False,False
SESS0010349,CUST01274,2025-06-26,paid_social,desktop,CA,/case-studies,6,338,False,False
SESS0010350,CUST00230,2025-11-18,referral,mobile,AU,/features,13,765,False,False
SESS0010351,,2025-12-05,direct,mobile,DE,/home,6,1060,False,False
SESS0010352,CUST01308,2025-06-29,email,desktop,DE,/contact,10,1218,False,False
SESS0010353,CUST00440,2024-05-13,organic,mobile,AU,/features,11,830,False,False
SESS0010354,CUST00614,2026-01-15,paid_social,mobile,SE,/features,13,456,False,False
SESS0010355,CUST01420,2025-06-24,direct,mobile,SE,/contact,15,996,False,False
SESS0010356,CUST01123,2024-05-14,paid_search,mobile,CA,/case-studies,10,1464,False,False
SESS0010357,CUST00750,2025-09-02,email,mobile,NL,/contact,12,1194,False,False
SESS0010358,CUST00620,2024-04-28,direct,desktop,FR,/contact,4,1154,False,False
SESS0010359,,2025-12-27,direct,desktop,NL,/case-studies,5,1410,False,False
SESS0010360,CUST01125,2024-11-12,organic,mobile,FR,/contact,14,1008,False,False
SESS0010361,CUST00856,2024-12-03,organic,mobile,DE,/home,11,1642,False,False
SESS0010362,,2025-10-20,organic,mobile,US,/pricing,1,345,False,True
SESS0010363,CUST00571,2025-09-24,paid_social,desktop,NL,/pricing,5,191,False,False
SESS0010364,CUST00001,2024-10-21,organic,mobile,FR,/blog,3,1741,False,False
SESS0010365,CUST00620,2024-11-02,paid_search,mobile,FR,/home,6,626,False,False
SESS0010366,CUST01405,2024-10-04,referral,mobile,AU,/contact,9,1206,False,False
SESS0010367,CUST00120,2025-04-02,organic,desktop,DE,/contact,9,296,False,False
SESS0010368,CUST00677,2024-10-31,paid_social,desktop,CA,/case-studies,3,415,False,False
SESS0010369,CUST01370,2026-01-02,direct,desktop,SE,/case-studies,6,7,True,False
SESS0010370,CUST00240,2025-03-10,referral,mobile,US,/demo,1,950,False,False
SESS0010371,CUST01229,2025-06-23,referral,tablet,US,/features,2,578,False,False
SESS0010372,,2024-11-18,direct,mobile,AU,/demo,14,1070,False,False
SESS0010373,CUST00118,2025-09-06,referral,mobile,DE,/blog,3,146,False,False
SESS0010374,CUST00251,2024-12-15,referral,desktop,UK,/blog,9,1541,False,False
SESS0010375,CUST00826,2025-03-04,paid_social,mobile,FR,/case-studies,2,81,False,False
SESS0010376,CUST00674,2025-02-12,paid_social,desktop,SE,/features,11,1106,False,False
SESS0010377,CUST00959,2024-11-05,organic,mobile,US,/pricing,4,806,False,False
SESS0010378,CUST00776,2025-12-02,direct,desktop,SE,/demo,12,1740,False,False
SESS0010379,CUST01164,2025-04-17,email,desktop,CA,/blog,3,1125,False,False
SESS0010380,CUST00273,2025-04-23,direct,desktop,SE,/blog,6,707,False,False
SESS0010381,CUST01270,2025-09-24,paid_search,mobile,NL,/demo,13,1109,False,False
SESS0010382,,2025-12-01,referral,desktop,UK,/pricing,5,1156,False,False
SESS0010383,CUST01112,2025-04-24,referral,mobile,US,/contact,5,1257,False,False
SESS0010384,CUST01155,2025-01-30,paid_social,mobile,CA,/home,2,856,False,False
SESS0010385,CUST00513,2024-09-06,paid_search,desktop,NL,/case-studies,5,470,False,False
SESS0010386,,2025-06-19,email,desktop,CA,/blog,11,1585,False,False
SESS0010387,,2025-10-06,referral,mobile,SE,/features,11,1554,False,False
SESS0010388,,2024-06-28,direct,mobile,NL,/pricing,9,812,False,False
SESS0010389,,2025-09-08,paid_social,mobile,DE,/case-studies,7,345,False,False
SESS0010390,CUST01371,2026-04-01,referral,desktop,FR,/blog,13,1419,False,False
SESS0010391,,2025-01-28,referral,desktop,CA,/home,14,819,False,False
SESS0010392,CUST00672,2024-08-30,organic,mobile,AU,/blog,4,439,False,True
SESS0010393,CUST00844,2025-05-17,paid_social,desktop,FR,/features,9,1271,False,False
SESS0010394,,2024-06-08,paid_social,desktop,NL,/features,6,1349,False,False
SESS0010395,CUST01218,2024-06-11,referral,tablet,NL,/demo,3,618,False,False
SESS0010396,,2025-02-27,direct,tablet,AU,/demo,14,31,False,False
SESS0010397,CUST00539,2025-03-09,email,mobile,CA,/demo,15,892,False,False
SESS0010398,CUST01451,2026-01-20,paid_social,tablet,DE,/case-studies,3,1442,False,False
SESS0010399,CUST00985,2024-09-08,paid_social,mobile,FR,/pricing,4,344,False,False
SESS0010400,CUST01278,2025-10-23,direct,mobile,AU,/demo,10,343,False,False
SESS0010401,,2025-09-26,paid_social,mobile,US,/blog,9,678,False,False
SESS0010402,,2026-04-15,organic,desktop,US,/blog,8,1795,False,False
SESS0010403,CUST00196,2024-07-01,direct,mobile,DE,/home,14,961,False,False
SESS0010404,,2025-06-10,organic,mobile,DE,/case-studies,9,226,False,False
SESS0010405,,2024-11-07,paid_social,desktop,NL,/features,2,1420,False,False
SESS0010406,CUST00011,2025-09-12,referral,mobile,FR,/demo,11,1454,False,False
SESS0010407,CUST00020,2025-10-09,referral,mobile,SE,/contact,14,1389,False,False
SESS0010408,CUST01253,2025-07-17,paid_search,desktop,US,/case-studies,14,82,False,False
SESS0010409,CUST01345,2024-04-27,paid_search,desktop,SE,/contact,6,678,False,False
SESS0010410,CUST00993,2024-07-23,referral,desktop,FR,/features,10,748,False,False
SESS0010411,CUST00594,2024-12-02,paid_social,mobile,AU,/home,15,1217,False,False
SESS0010412,CUST00042,2025-01-21,direct,tablet,AU,/contact,15,252,False,False
SESS0010413,CUST00981,2024-06-20,organic,desktop,CA,/pricing,1,1197,False,False
SESS0010414,CUST00173,2024-09-30,email,desktop,CA,/features,2,1116,False,False
SESS0010415,,2025-11-05,email,mobile,DE,/contact,5,1735,False,False
SESS0010416,CUST00054,2025-05-03,organic,tablet,SE,/contact,14,419,False,False
SESS0010417,,2024-06-04,organic,mobile,US,/pricing,15,943,False,False
SESS0010418,,2025-12-01,paid_search,mobile,FR,/case-studies,12,1702,False,False
SESS0010419,CUST01114,2026-01-06,email,mobile,AU,/features,3,870,False,False
SESS0010420,,2025-10-26,email,desktop,UK,/blog,10,198,False,False
SESS0010421,CUST01089,2026-02-25,paid_search,desktop,FR,/demo,8,989,False,False
SESS0010422,CUST00014,2025-02-04,direct,desktop,CA,/home,13,276,False,False
SESS0010423,CUST00096,2024-11-05,paid_social,desktop,CA,/home,1,178,False,False
SESS0010424,CUST00770,2025-12-05,organic,desktop,FR,/pricing,7,1337,False,False
SESS0010425,,2026-02-01,paid_search,desktop,SE,/features,14,388,False,False
SESS0010426,CUST01055,2025-09-01,direct,desktop,DE,/blog,14,713,False,False
SESS0010427,CUST00909,2025-04-11,paid_search,mobile,CA,/blog,3,525,False,False
SESS0010428,CUST01008,2025-02-15,direct,mobile,NL,/demo,13,1278,False,False
SESS0010429,,2025-03-28,referral,desktop,NL,/blog,3,1756,False,False
SESS0010430,CUST01071,2024-08-15,paid_search,tablet,DE,/pricing,15,477,False,False
SESS0010431,CUST01238,2025-01-28,direct,tablet,NL,/pricing,15,172,False,False
SESS0010432,CUST01449,2025-09-01,email,mobile,US,/pricing,9,1404,False,False
SESS0010433,CUST01199,2024-08-16,referral,desktop,DE,/pricing,13,1128,False,False
SESS0010434,,2026-03-06,referral,mobile,SE,/demo,10,396,False,False
SESS0010435,,2026-03-10,organic,desktop,AU,/contact,6,199,False,False
SESS0010436,CUST00919,2024-11-15,paid_social,mobile,CA,/case-studies,7,409,False,False
SESS0010437,CUST00215,2024-08-22,referral,mobile,SE,/home,5,1293,False,False
SESS0010438,CUST01250,2024-05-11,paid_social,desktop,NL,/home,11,469,False,False
SESS0010439,,2024-11-04,organic,desktop,CA,/blog,8,350,False,False
SESS0010440,CUST00464,2025-02-05,paid_search,tablet,FR,/blog,2,401,False,False
SESS0010441,,2025-02-09,paid_social,desktop,CA,/demo,12,447,False,False
SESS0010442,,2025-02-14,organic,desktop,AU,/contact,8,1017,False,False
SESS0010443,,2025-12-23,paid_search,desktop,UK,/blog,1,1440,False,False
SESS0010444,CUST01194,2025-12-28,organic,mobile,US,/demo,6,1584,False,False
SESS0010445,CUST00286,2024-06-02,email,desktop,DE,/blog,4,161,False,False
SESS0010446,CUST00681,2025-10-30,email,mobile,UK,/contact,12,115,False,False
SESS0010447,,2025-10-25,paid_search,desktop,CA,/demo,4,1602,False,False
SESS0010448,CUST00559,2024-11-19,referral,tablet,AU,/blog,2,1291,False,False
SESS0010449,CUST01413,2025-09-23,direct,mobile,CA,/demo,9,874,False,False
SESS0010450,,2024-06-11,organic,tablet,UK,/blog,2,122,False,False
SESS0010451,CUST00568,2024-11-26,email,desktop,AU,/blog,4,1012,False,False
SESS0010452,CUST00103,2026-01-09,email,mobile,NL,/contact,2,35,False,False
SESS0010453,,2024-09-09,paid_search,mobile,SE,/features,7,375,False,False
SESS0010454,CUST00661,2024-12-17,organic,mobile,UK,/pricing,12,1741,False,False
SESS0010455,,2025-12-22,email,mobile,UK,/demo,3,394,False,False
SESS0010456,CUST00394,2024-06-20,organic,mobile,NL,/contact,6,426,False,False
SESS0010457,,2025-07-15,direct,desktop,US,/home,10,1329,False,False
SESS0010458,,2024-10-01,direct,desktop,NL,/demo,6,795,False,False
SESS0010459,CUST00179,2025-01-18,email,mobile,UK,/features,12,1333,False,False
SESS0010460,CUST01135,2024-06-08,direct,mobile,DE,/home,3,91,False,False
SESS0010461,CUST00026,2026-01-28,direct,mobile,SE,/pricing,12,417,False,False
SESS0010462,CUST01344,2026-04-01,email,desktop,SE,/contact,6,1678,False,False
SESS0010463,CUST00527,2024-11-30,paid_search,desktop,AU,/demo,14,789,False,False
SESS0010464,CUST00651,2025-03-29,organic,mobile,CA,/features,7,338,False,False
SESS0010465,CUST00781,2026-02-03,email,desktop,NL,/case-studies,3,1635,False,False
SESS0010466,CUST01280,2024-09-06,direct,mobile,AU,/demo,5,1736,False,False
SESS0010467,,2024-12-13,paid_social,mobile,CA,/demo,2,1371,False,False
SESS0010468,,2024-10-15,direct,mobile,NL,/home,6,599,False,False
SESS0010469,CUST01317,2026-01-02,referral,desktop,AU,/home,4,1730,False,True
SESS0010470,CUST00290,2026-02-13,paid_social,desktop,US,/home,10,428,False,False
SESS0010471,CUST00525,2024-06-16,paid_search,desktop,CA,/pricing,12,656,False,False
SESS0010472,,2025-04-06,organic,mobile,SE,/features,14,332,False,False
SESS0010473,,2024-08-11,referral,mobile,US,/home,1,724,False,False
SESS0010474,CUST01166,2025-01-11,referral,mobile,DE,/contact,11,957,False,False
SESS0010475,,2024-06-27,referral,desktop,SE,/contact,3,1014,False,False
SESS0010476,CUST00808,2025-01-04,email,desktop,NL,/case-studies,5,126,False,False
SESS0010477,,2024-12-08,organic,desktop,SE,/features,3,516,False,False
SESS0010478,CUST01434,2026-04-09,direct,mobile,DE,/case-studies,4,62,False,False
SESS0010479,CUST01402,2026-03-23,paid_social,mobile,US,/blog,7,1672,False,False
SESS0010480,,2024-09-15,direct,mobile,AU,/pricing,1,658,False,False
SESS0010481,CUST00876,2025-05-26,referral,desktop,US,/features,14,880,False,False
SESS0010482,,2025-04-30,direct,desktop,NL,/features,14,1355,False,False
SESS0010483,,2025-01-22,paid_search,mobile,DE,/blog,9,967,False,False
SESS0010484,CUST01472,2024-12-09,paid_search,mobile,CA,/features,2,1012,False,False
SESS0010485,,2024-09-15,paid_search,desktop,DE,/demo,14,758,False,False
SESS0010486,CUST01048,2025-12-05,email,mobile,SE,/demo,8,52,False,False
SESS0010487,CUST00554,2024-11-26,paid_social,desktop,FR,/features,3,770,False,False
SESS0010488,CUST00719,2025-06-10,email,desktop,NL,/pricing,1,763,False,False
SESS0010489,CUST01004,2025-04-22,paid_search,desktop,NL,/features,6,840,False,False
SESS0010490,CUST00107,2025-06-07,organic,mobile,NL,/demo,13,1162,False,False
